wavenumber,cross_sec
31129.2,1.69E-19
31129.3,1.48E-19
31129.4,1.20E-19
31129.5,1.23E-19
31129.6,1.09E-19
31129.7,8.45E-20
31129.8,9.12E-20
31129.9,1.26E-19
31130,1.15E-19
31130.1,8.06E-20
31130.2,5.16E-20
31130.3,4.22E-20
31130.4,3.79E-20
31130.5,3.65E-20
31130.6,5.10E-20
31130.7,7.03E-20
31130.8,6.34E-20
31130.9,4.36E-20
31131,3.88E-20
31131.1,3.62E-20
31131.2,3.26E-20
31131.3,3.13E-20
31131.4,3.07E-20
31131.5,5.37E-20
31131.6,7.54E-20
31131.7,6.68E-20
31131.8,5.32E-20
31131.9,3.32E-20
31132,2.63E-20
31132.1,4.33E-20
31132.2,4.74E-20
31132.3,3.04E-20
31132.4,3.69E-20
31132.5,3.63E-20
31132.6,2.76E-20
31132.7,4.13E-20
31132.8,4.11E-20
31132.9,3.23E-20
31133,4.50E-20
31133.1,5.75E-20
31133.2,5.97E-20
31133.3,6.04E-20
31133.4,7.07E-20
31133.5,7.82E-20
31133.6,6.51E-20
31133.7,5.49E-20
31133.8,4.83E-20
31133.9,5.26E-20
31134,7.36E-20
31134.1,7.01E-20
31134.2,5.09E-20
31134.3,4.79E-20
31134.4,5.91E-20
31134.5,8.93E-20
31134.6,1.08E-19
31134.7,1.46E-19
31134.8,2.02E-19
31134.9,2.31E-19
31135,2.39E-19
31135.1,1.93E-19
31135.2,1.53E-19
31135.3,2.06E-19
31135.4,2.76E-19
31135.5,3.78E-19
31135.6,4.17E-19
31135.7,3.39E-19
31135.8,2.82E-19
31135.9,2.82E-19
31136,3.33E-19
31136.1,3.92E-19
31136.2,3.98E-19
31136.3,3.25E-19
31136.4,2.58E-19
31136.5,2.54E-19
31136.6,2.12E-19
31136.7,1.98E-19
31136.8,2.32E-19
31136.9,2.26E-19
31137,2.08E-19
31137.1,1.83E-19
31137.2,1.50E-19
31137.3,1.50E-19
31137.4,1.68E-19
31137.5,1.56E-19
31137.6,1.44E-19
31137.7,1.21E-19
31137.8,9.73E-20
31137.9,9.57E-20
31138,1.10E-19
31138.1,1.34E-19
31138.2,1.55E-19
31138.3,1.51E-19
31138.4,1.35E-19
31138.5,1.25E-19
31138.6,1.39E-19
31138.7,1.45E-19
31138.8,1.23E-19
31138.9,1.01E-19
31139,1.05E-19
31139.1,1.18E-19
31139.2,1.04E-19
31139.3,8.45E-20
31139.4,7.41E-20
31139.5,5.59E-20
31139.6,6.16E-20
31139.7,7.72E-20
31139.8,6.11E-20
31139.9,4.22E-20
31140,4.01E-20
31140.1,3.65E-20
31140.2,4.73E-20
31140.3,6.17E-20
31140.4,4.98E-20
31140.5,3.67E-20
31140.6,2.75E-20
31140.7,2.13E-20
31140.8,1.96E-20
31140.9,2.51E-20
31141,3.61E-20
31141.1,2.98E-20
31141.2,1.90E-20
31141.3,2.07E-20
31141.4,2.45E-20
31141.5,2.17E-20
31141.6,2.03E-20
31141.7,2.24E-20
31141.8,2.41E-20
31141.9,2.47E-20
31142,2.13E-20
31142.1,1.98E-20
31142.2,2.50E-20
31142.3,3.86E-20
31142.4,4.17E-20
31142.5,4.17E-20
31142.6,4.28E-20
31142.7,3.76E-20
31142.8,2.91E-20
31142.9,3.17E-20
31143,4.97E-20
31143.1,5.44E-20
31143.2,5.00E-20
31143.3,4.88E-20
31143.4,5.85E-20
31143.5,7.88E-20
31143.6,1.05E-19
31143.7,1.11E-19
31143.8,7.87E-20
31143.9,6.13E-20
31144,6.37E-20
31144.1,7.34E-20
31144.2,8.95E-20
31144.3,8.91E-20
31144.4,6.92E-20
31144.5,4.98E-20
31144.6,4.06E-20
31144.7,4.50E-20
31144.8,5.53E-20
31144.9,6.45E-20
31145,6.19E-20
31145.1,4.30E-20
31145.2,3.06E-20
31145.3,3.12E-20
31145.4,4.18E-20
31145.5,4.99E-20
31145.6,3.53E-20
31145.7,2.63E-20
31145.8,4.01E-20
31145.9,4.46E-20
31146,3.23E-20
31146.1,2.09E-20
31146.2,1.14E-20
31146.3,1.14E-20
31146.4,1.92E-20
31146.5,1.84E-20
31146.6,1.28E-20
31146.7,8.02E-21
31146.8,5.17E-21
31146.9,8.63E-21
31147,1.80E-20
31147.1,2.46E-20
31147.2,2.01E-20
31147.3,2.33E-20
31147.4,3.35E-20
31147.5,2.88E-20
31147.6,1.97E-20
31147.7,1.57E-20
31147.8,1.90E-20
31147.9,2.00E-20
31148,1.70E-20
31148.1,1.41E-20
31148.2,1.39E-20
31148.3,1.02E-20
31148.4,9.82E-21
31148.5,1.62E-20
31148.6,1.89E-20
31148.7,1.48E-20
31148.8,1.34E-20
31148.9,1.14E-20
31149,1.03E-20
31149.1,1.46E-20
31149.2,2.06E-20
31149.3,1.92E-20
31149.4,1.39E-20
31149.5,9.35E-21
31149.6,1.07E-20
31149.7,1.50E-20
31149.8,1.49E-20
31149.9,1.21E-20
31150,9.52E-21
31150.1,9.34E-21
31150.2,1.14E-20
31150.3,1.33E-20
31150.4,1.73E-20
31150.5,1.78E-20
31150.6,1.16E-20
31150.7,7.86E-21
31150.8,8.77E-21
31150.9,1.25E-20
31151,1.67E-20
31151.1,1.74E-20
31151.2,1.19E-20
31151.3,8.31E-21
31151.4,8.97E-21
31151.5,8.42E-21
31151.6,8.16E-21
31151.7,1.24E-20
31151.8,1.53E-20
31151.9,1.42E-20
31152,1.66E-20
31152.1,1.79E-20
31152.2,1.16E-20
31152.3,1.04E-20
31152.4,1.47E-20
31152.5,1.13E-20
31152.6,6.06E-21
31152.7,9.80E-21
31152.8,1.78E-20
31152.9,1.79E-20
31153,1.64E-20
31153.1,1.60E-20
31153.2,1.53E-20
31153.3,2.00E-20
31153.4,1.78E-20
31153.5,1.46E-20
31153.6,1.15E-20
31153.7,1.20E-20
31153.8,1.86E-20
31153.9,2.08E-20
31154,1.94E-20
31154.1,1.76E-20
31154.2,1.19E-20
31154.3,1.11E-20
31154.4,1.78E-20
31154.5,2.20E-20
31154.6,2.17E-20
31154.7,1.88E-20
31154.8,2.45E-20
31154.9,3.74E-20
31155,3.92E-20
31155.1,3.73E-20
31155.2,2.88E-20
31155.3,1.45E-20
31155.4,1.38E-20
31155.5,2.30E-20
31155.6,2.25E-20
31155.7,1.97E-20
31155.8,3.79E-20
31155.9,5.59E-20
31156,5.14E-20
31156.1,4.33E-20
31156.2,2.96E-20
31156.3,2.33E-20
31156.4,2.51E-20
31156.5,3.24E-20
31156.6,4.00E-20
31156.7,5.18E-20
31156.8,7.20E-20
31156.9,8.14E-20
31157,8.19E-20
31157.1,8.15E-20
31157.2,9.44E-20
31157.3,1.08E-19
31157.4,9.77E-20
31157.5,1.01E-19
31157.6,1.18E-19
31157.7,1.32E-19
31157.8,1.72E-19
31157.9,2.23E-19
31158,2.21E-19
31158.1,1.94E-19
31158.2,1.73E-19
31158.3,2.24E-19
31158.4,2.77E-19
31158.5,2.26E-19
31158.6,2.00E-19
31158.7,2.39E-19
31158.8,2.32E-19
31158.9,2.05E-19
31159,2.32E-19
31159.1,2.69E-19
31159.2,2.79E-19
31159.3,2.43E-19
31159.4,2.03E-19
31159.5,2.07E-19
31159.6,2.59E-19
31159.7,2.62E-19
31159.8,2.13E-19
31159.9,2.21E-19
31160,2.40E-19
31160.1,2.21E-19
31160.2,1.47E-19
31160.3,1.04E-19
31160.4,1.05E-19
31160.5,1.42E-19
31160.6,1.45E-19
31160.7,1.02E-19
31160.8,6.64E-20
31160.9,7.21E-20
31161,7.19E-20
31161.1,5.21E-20
31161.2,5.90E-20
31161.3,7.19E-20
31161.4,7.24E-20
31161.5,8.00E-20
31161.6,7.98E-20
31161.7,6.64E-20
31161.8,5.87E-20
31161.9,5.67E-20
31162,6.14E-20
31162.1,4.96E-20
31162.2,3.31E-20
31162.3,3.73E-20
31162.4,4.22E-20
31162.5,3.60E-20
31162.6,1.95E-20
31162.7,1.69E-20
31162.8,3.70E-20
31162.9,6.08E-20
31163,6.31E-20
31163.1,5.33E-20
31163.2,4.02E-20
31163.3,2.90E-20
31163.4,4.44E-20
31163.5,6.60E-20
31163.6,7.29E-20
31163.7,5.23E-20
31163.8,3.61E-20
31163.9,4.13E-20
31164,5.85E-20
31164.1,6.70E-20
31164.2,7.03E-20
31164.3,8.85E-20
31164.4,1.19E-19
31164.5,1.15E-19
31164.6,5.61E-20
31164.7,4.35E-20
31164.8,7.12E-20
31164.9,7.85E-20
31165,1.02E-19
31165.1,1.36E-19
31165.2,1.38E-19
31165.3,1.53E-19
31165.4,1.40E-19
31165.5,1.20E-19
31165.6,1.32E-19
31165.7,2.01E-19
31165.8,2.55E-19
31165.9,2.50E-19
31166,2.50E-19
31166.1,2.51E-19
31166.2,2.81E-19
31166.3,3.48E-19
31166.4,4.07E-19
31166.5,4.19E-19
31166.6,3.65E-19
31166.7,3.26E-19
31166.8,3.44E-19
31166.9,3.35E-19
31167,3.23E-19
31167.1,2.92E-19
31167.2,2.55E-19
31167.3,2.51E-19
31167.4,2.68E-19
31167.5,2.72E-19
31167.6,1.99E-19
31167.7,1.97E-19
31167.8,1.90E-19
31167.9,1.55E-19
31168,1.55E-19
31168.1,1.66E-19
31168.2,1.73E-19
31168.3,2.08E-19
31168.4,2.12E-19
31168.5,1.63E-19
31168.6,1.38E-19
31168.7,1.50E-19
31168.8,1.39E-19
31168.9,1.19E-19
31169,1.21E-19
31169.1,1.55E-19
31169.2,1.64E-19
31169.3,1.42E-19
31169.4,1.28E-19
31169.5,1.23E-19
31169.6,1.13E-19
31169.7,8.70E-20
31169.8,5.93E-20
31169.9,7.02E-20
31170,8.11E-20
31170.1,6.41E-20
31170.2,4.26E-20
31170.3,3.43E-20
31170.4,3.62E-20
31170.5,3.51E-20
31170.6,3.29E-20
31170.7,3.62E-20
31170.8,3.48E-20
31170.9,3.52E-20
31171,3.97E-20
31171.1,3.84E-20
31171.2,2.61E-20
31171.3,1.75E-20
31171.4,1.52E-20
31171.5,1.73E-20
31171.6,2.35E-20
31171.7,2.87E-20
31171.8,3.25E-20
31171.9,4.41E-20
31172,5.30E-20
31172.1,3.65E-20
31172.2,2.06E-20
31172.3,1.30E-20
31172.4,7.75E-21
31172.5,8.36E-21
31172.6,1.13E-20
31172.7,1.66E-20
31172.8,1.39E-20
31172.9,8.64E-21
31173,1.36E-20
31173.1,2.04E-20
31173.2,1.80E-20
31173.3,1.89E-20
31173.4,2.81E-20
31173.5,2.65E-20
31173.6,2.77E-20
31173.7,2.74E-20
31173.8,1.46E-20
31173.9,8.30E-21
31174,1.37E-20
31174.1,2.20E-20
31174.2,3.70E-20
31174.3,4.22E-20
31174.4,2.47E-20
31174.5,2.00E-20
31174.6,2.19E-20
31174.7,1.62E-20
31174.8,1.37E-20
31174.9,1.41E-20
31175,1.26E-20
31175.1,1.06E-20
31175.2,8.88E-21
31175.3,8.65E-21
31175.4,1.00E-20
31175.5,1.61E-20
31175.6,2.24E-20
31175.7,2.34E-20
31175.8,1.57E-20
31175.9,1.01E-20
31176,1.04E-20
31176.1,1.74E-20
31176.2,2.17E-20
31176.3,1.75E-20
31176.4,1.39E-20
31176.5,9.19E-21
31176.6,9.29E-21
31176.7,1.36E-20
31176.8,2.24E-20
31176.9,3.20E-20
31177,2.74E-20
31177.1,1.91E-20
31177.2,1.87E-20
31177.3,2.55E-20
31177.4,2.83E-20
31177.5,2.55E-20
31177.6,1.80E-20
31177.7,1.23E-20
31177.8,1.37E-20
31177.9,1.59E-20
31178,1.66E-20
31178.1,1.36E-20
31178.2,1.80E-20
31178.3,1.90E-20
31178.4,9.98E-21
31178.5,1.05E-20
31178.6,2.64E-20
31178.7,4.75E-20
31178.8,5.31E-20
31178.9,4.65E-20
31179,3.62E-20
31179.1,2.81E-20
31179.2,2.32E-20
31179.3,2.68E-20
31179.4,3.92E-20
31179.5,5.12E-20
31179.6,4.52E-20
31179.7,3.42E-20
31179.8,4.04E-20
31179.9,4.56E-20
31180,4.25E-20
31180.1,6.23E-20
31180.2,9.37E-20
31180.3,8.89E-20
31180.4,7.14E-20
31180.5,6.70E-20
31180.6,5.85E-20
31180.7,6.24E-20
31180.8,7.71E-20
31180.9,7.46E-20
31181,6.51E-20
31181.1,5.53E-20
31181.2,4.37E-20
31181.3,4.26E-20
31181.4,4.08E-20
31181.5,4.31E-20
31181.6,4.36E-20
31181.7,3.91E-20
31181.8,3.58E-20
31181.9,3.91E-20
31182,5.75E-20
31182.1,6.11E-20
31182.2,4.13E-20
31182.3,2.54E-20
31182.4,2.93E-20
31182.5,4.45E-20
31182.6,5.27E-20
31182.7,4.34E-20
31182.8,3.23E-20
31182.9,3.87E-20
31183,4.71E-20
31183.1,4.43E-20
31183.2,4.62E-20
31183.3,5.41E-20
31183.4,5.16E-20
31183.5,4.66E-20
31183.6,4.65E-20
31183.7,4.57E-20
31183.8,5.12E-20
31183.9,6.20E-20
31184,6.36E-20
31184.1,6.81E-20
31184.2,8.91E-20
31184.3,9.62E-20
31184.4,1.11E-19
31184.5,1.28E-19
31184.6,1.28E-19
31184.7,1.22E-19
31184.8,1.35E-19
31184.9,1.69E-19
31185,1.68E-19
31185.1,1.69E-19
31185.2,2.13E-19
31185.3,2.02E-19
31185.4,1.73E-19
31185.5,2.25E-19
31185.6,2.57E-19
31185.7,2.29E-19
31185.8,2.35E-19
31185.9,2.90E-19
31186,2.81E-19
31186.1,2.65E-19
31186.2,3.01E-19
31186.3,2.89E-19
31186.4,2.60E-19
31186.5,2.57E-19
31186.6,1.87E-19
31186.7,1.27E-19
31186.8,1.33E-19
31186.9,1.81E-19
31187,2.15E-19
31187.1,1.80E-19
31187.2,1.33E-19
31187.3,1.09E-19
31187.4,1.08E-19
31187.5,1.03E-19
31187.6,7.82E-20
31187.7,6.64E-20
31187.8,7.88E-20
31187.9,9.38E-20
31188,1.00E-19
31188.1,8.26E-20
31188.2,6.14E-20
31188.3,5.95E-20
31188.4,5.31E-20
31188.5,5.21E-20
31188.6,5.43E-20
31188.7,6.51E-20
31188.8,8.17E-20
31188.9,8.14E-20
31189,6.26E-20
31189.1,6.27E-20
31189.2,9.77E-20
31189.3,9.65E-20
31189.4,5.14E-20
31189.5,2.95E-20
31189.6,3.32E-20
31189.7,4.97E-20
31189.8,6.47E-20
31189.9,7.90E-20
31190,9.17E-20
31190.1,7.92E-20
31190.2,5.85E-20
31190.3,4.14E-20
31190.4,4.70E-20
31190.5,4.89E-20
31190.6,3.18E-20
31190.7,2.38E-20
31190.8,4.09E-20
31190.9,8.52E-20
31191,1.25E-19
31191.1,1.11E-19
31191.2,6.41E-20
31191.3,5.93E-20
31191.4,1.07E-19
31191.5,1.57E-19
31191.6,1.80E-19
31191.7,1.74E-19
31191.8,1.69E-19
31191.9,1.91E-19
31192,2.70E-19
31192.1,3.23E-19
31192.2,3.08E-19
31192.3,3.58E-19
31192.4,4.06E-19
31192.5,3.87E-19
31192.6,3.69E-19
31192.7,3.53E-19
31192.8,3.42E-19
31192.9,3.27E-19
31193,3.26E-19
31193.1,2.95E-19
31193.2,2.81E-19
31193.3,3.13E-19
31193.4,3.15E-19
31193.5,3.05E-19
31193.6,2.59E-19
31193.7,1.93E-19
31193.8,1.54E-19
31193.9,1.41E-19
31194,1.73E-19
31194.1,1.87E-19
31194.2,1.73E-19
31194.3,1.91E-19
31194.4,1.91E-19
31194.5,1.61E-19
31194.6,1.40E-19
31194.7,1.47E-19
31194.8,1.51E-19
31194.9,1.38E-19
31195,1.56E-19
31195.1,1.64E-19
31195.2,1.22E-19
31195.3,7.58E-20
31195.4,5.70E-20
31195.5,7.72E-20
31195.6,1.26E-19
31195.7,1.84E-19
31195.8,1.66E-19
31195.9,1.02E-19
31196,9.24E-20
31196.1,1.10E-19
31196.2,8.18E-20
31196.3,4.75E-20
31196.4,3.75E-20
31196.5,4.41E-20
31196.6,5.93E-20
31196.7,5.48E-20
31196.8,3.83E-20
31196.9,2.84E-20
31197,2.44E-20
31197.1,3.62E-20
31197.2,4.12E-20
31197.3,2.16E-20
31197.4,1.72E-20
31197.5,3.00E-20
31197.6,4.11E-20
31197.7,4.07E-20
31197.8,2.39E-20
31197.9,1.46E-20
31198,1.67E-20
31198.1,2.34E-20
31198.2,3.18E-20
31198.3,3.02E-20
31198.4,2.79E-20
31198.5,2.62E-20
31198.6,1.68E-20
31198.7,1.20E-20
31198.8,1.28E-20
31198.9,1.12E-20
31199,1.04E-20
31199.1,2.11E-20
31199.2,3.12E-20
31199.3,2.70E-20
31199.4,1.74E-20
31199.5,9.82E-21
31199.6,9.08E-21
31199.7,1.49E-20
31199.8,2.21E-20
31199.9,2.46E-20
31200,2.16E-20
31200.1,1.60E-20
31200.2,1.16E-20
31200.3,1.26E-20
31200.4,2.19E-20
31200.5,2.62E-20
31200.6,2.10E-20
31200.7,1.74E-20
31200.8,2.21E-20
31200.9,3.37E-20
31201,3.91E-20
31201.1,3.50E-20
31201.2,2.37E-20
31201.3,1.66E-20
31201.4,1.24E-20
31201.5,1.11E-20
31201.6,1.13E-20
31201.7,1.21E-20
31201.8,1.62E-20
31201.9,2.05E-20
31202,1.87E-20
31202.1,1.13E-20
31202.2,6.86E-21
31202.3,8.98E-21
31202.4,1.46E-20
31202.5,1.63E-20
31202.6,1.74E-20
31202.7,2.38E-20
31202.8,2.06E-20
31202.9,1.29E-20
31203,1.31E-20
31203.1,1.51E-20
31203.2,1.45E-20
31203.3,2.02E-20
31203.4,2.59E-20
31203.5,2.53E-20
31203.6,3.30E-20
31203.7,3.21E-20
31203.8,2.10E-20
31203.9,1.79E-20
31204,2.01E-20
31204.1,2.59E-20
31204.2,2.92E-20
31204.3,2.23E-20
31204.4,2.25E-20
31204.5,2.36E-20
31204.6,1.85E-20
31204.7,1.23E-20
31204.8,7.61E-21
31204.9,1.11E-20
31205,2.14E-20
31205.1,2.74E-20
31205.2,3.61E-20
31205.3,4.07E-20
31205.4,2.95E-20
31205.5,2.27E-20
31205.6,2.65E-20
31205.7,3.86E-20
31205.8,3.59E-20
31205.9,3.30E-20
31206,4.23E-20
31206.1,5.60E-20
31206.2,6.31E-20
31206.3,4.68E-20
31206.4,4.04E-20
31206.5,4.26E-20
31206.6,3.91E-20
31206.7,5.11E-20
31206.8,6.57E-20
31206.9,6.25E-20
31207,6.64E-20
31207.1,8.56E-20
31207.2,1.03E-19
31207.3,1.24E-19
31207.4,1.28E-19
31207.5,1.28E-19
31207.6,1.38E-19
31207.7,1.80E-19
31207.8,1.96E-19
31207.9,1.75E-19
31208,1.64E-19
31208.1,1.68E-19
31208.2,2.08E-19
31208.3,2.68E-19
31208.4,3.14E-19
31208.5,2.72E-19
31208.6,2.13E-19
31208.7,2.02E-19
31208.8,2.04E-19
31208.9,2.35E-19
31209,2.59E-19
31209.1,2.11E-19
31209.2,1.54E-19
31209.3,1.28E-19
31209.4,1.14E-19
31209.5,1.19E-19
31209.6,1.21E-19
31209.7,1.18E-19
31209.8,1.18E-19
31209.9,9.87E-20
31210,7.84E-20
31210.1,7.99E-20
31210.2,9.38E-20
31210.3,8.88E-20
31210.4,5.83E-20
31210.5,6.29E-20
31210.6,6.52E-20
31210.7,5.88E-20
31210.8,5.83E-20
31210.9,5.56E-20
31211,5.38E-20
31211.1,5.72E-20
31211.2,5.04E-20
31211.3,4.34E-20
31211.4,5.64E-20
31211.5,9.04E-20
31211.6,1.06E-19
31211.7,7.69E-20
31211.8,5.74E-20
31211.9,8.52E-20
31212,1.58E-19
31212.1,1.73E-19
31212.2,1.32E-19
31212.3,1.16E-19
31212.4,1.19E-19
31212.5,1.29E-19
31212.6,1.42E-19
31212.7,1.63E-19
31212.8,1.79E-19
31212.9,1.79E-19
31213,1.59E-19
31213.1,1.62E-19
31213.2,2.15E-19
31213.3,2.84E-19
31213.4,3.37E-19
31213.5,3.67E-19
31213.6,3.13E-19
31213.7,2.31E-19
31213.8,2.24E-19
31213.9,2.56E-19
31214,3.35E-19
31214.1,3.69E-19
31214.2,3.47E-19
31214.3,3.68E-19
31214.4,3.90E-19
31214.5,3.46E-19
31214.6,3.13E-19
31214.7,2.88E-19
31214.8,2.33E-19
31214.9,2.11E-19
31215,2.27E-19
31215.1,2.63E-19
31215.2,2.82E-19
31215.3,2.72E-19
31215.4,2.44E-19
31215.5,1.90E-19
31215.6,1.61E-19
31215.7,1.61E-19
31215.8,1.86E-19
31215.9,1.99E-19
31216,1.96E-19
31216.1,2.37E-19
31216.2,2.72E-19
31216.3,2.26E-19
31216.4,1.55E-19
31216.5,1.31E-19
31216.6,1.43E-19
31216.7,1.43E-19
31216.8,1.00E-19
31216.9,6.27E-20
31217,6.41E-20
31217.1,9.12E-20
31217.2,8.82E-20
31217.3,5.23E-20
31217.4,4.43E-20
31217.5,6.09E-20
31217.6,5.42E-20
31217.7,3.66E-20
31217.8,3.70E-20
31217.9,2.90E-20
31218,2.69E-20
31218.1,3.91E-20
31218.2,4.34E-20
31218.3,4.28E-20
31218.4,4.42E-20
31218.5,4.16E-20
31218.6,2.90E-20
31218.7,2.12E-20
31218.8,2.77E-20
31218.9,3.31E-20
31219,3.01E-20
31219.1,3.33E-20
31219.2,2.99E-20
31219.3,2.39E-20
31219.4,2.84E-20
31219.5,4.13E-20
31219.6,4.73E-20
31219.7,3.65E-20
31219.8,2.26E-20
31219.9,1.90E-20
31220,2.32E-20
31220.1,2.91E-20
31220.2,4.18E-20
31220.3,4.70E-20
31220.4,3.79E-20
31220.5,2.90E-20
31220.6,1.88E-20
31220.7,1.23E-20
31220.8,8.25E-21
31220.9,1.07E-20
31221,1.79E-20
31221.1,2.07E-20
31221.2,2.69E-20
31221.3,3.20E-20
31221.4,2.42E-20
31221.5,2.73E-20
31221.6,3.05E-20
31221.7,1.89E-20
31221.8,1.62E-20
31221.9,2.37E-20
31222,2.27E-20
31222.1,1.37E-20
31222.2,1.25E-20
31222.3,2.20E-20
31222.4,3.52E-20
31222.5,3.91E-20
31222.6,3.21E-20
31222.7,2.33E-20
31222.8,2.86E-20
31222.9,3.39E-20
31223,3.04E-20
31223.1,2.83E-20
31223.2,3.85E-20
31223.3,4.85E-20
31223.4,4.10E-20
31223.5,3.56E-20
31223.6,3.97E-20
31223.7,4.24E-20
31223.8,3.95E-20
31223.9,2.76E-20
31224,1.94E-20
31224.1,1.96E-20
31224.2,2.61E-20
31224.3,4.23E-20
31224.4,4.53E-20
31224.5,3.74E-20
31224.6,3.71E-20
31224.7,4.22E-20
31224.8,4.43E-20
31224.9,5.57E-20
31225,6.64E-20
31225.1,7.21E-20
31225.2,8.07E-20
31225.3,7.06E-20
31225.4,5.42E-20
31225.5,5.70E-20
31225.6,7.57E-20
31225.7,9.46E-20
31225.8,1.01E-19
31225.9,9.72E-20
31226,1.05E-19
31226.1,1.44E-19
31226.2,1.56E-19
31226.3,1.52E-19
31226.4,1.69E-19
31226.5,1.99E-19
31226.6,2.09E-19
31226.7,2.04E-19
31226.8,1.87E-19
31226.9,1.56E-19
31227,1.56E-19
31227.1,1.62E-19
31227.2,1.49E-19
31227.3,1.36E-19
31227.4,1.14E-19
31227.5,1.01E-19
31227.6,1.09E-19
31227.7,1.03E-19
31227.8,1.19E-19
31227.9,1.32E-19
31228,1.08E-19
31228.1,8.78E-20
31228.2,7.31E-20
31228.3,7.11E-20
31228.4,7.89E-20
31228.5,9.15E-20
31228.6,1.04E-19
31228.7,8.23E-20
31228.8,7.61E-20
31228.9,7.60E-20
31229,7.40E-20
31229.1,8.21E-20
31229.2,8.25E-20
31229.3,7.94E-20
31229.4,8.79E-20
31229.5,1.01E-19
31229.6,1.00E-19
31229.7,1.12E-19
31229.8,1.17E-19
31229.9,9.75E-20
31230,9.48E-20
31230.1,1.36E-19
31230.2,1.95E-19
31230.3,1.98E-19
31230.4,1.93E-19
31230.5,2.20E-19
31230.6,2.31E-19
31230.7,2.50E-19
31230.8,2.72E-19
31230.9,2.49E-19
31231,2.56E-19
31231.1,3.08E-19
31231.2,3.84E-19
31231.3,3.97E-19
31231.4,3.46E-19
31231.5,3.39E-19
31231.6,3.09E-19
31231.7,2.68E-19
31231.8,2.27E-19
31231.9,1.81E-19
31232,1.87E-19
31232.1,2.34E-19
31232.2,2.55E-19
31232.3,2.58E-19
31232.4,2.28E-19
31232.5,2.31E-19
31232.6,2.28E-19
31232.7,2.04E-19
31232.8,2.10E-19
31232.9,1.95E-19
31233,1.90E-19
31233.1,1.92E-19
31233.2,1.56E-19
31233.3,1.20E-19
31233.4,1.21E-19
31233.5,1.31E-19
31233.6,1.19E-19
31233.7,1.01E-19
31233.8,9.78E-20
31233.9,9.49E-20
31234,7.35E-20
31234.1,5.19E-20
31234.2,5.82E-20
31234.3,6.28E-20
31234.4,6.28E-20
31234.5,5.68E-20
31234.6,4.59E-20
31234.7,4.53E-20
31234.8,3.69E-20
31234.9,3.19E-20
31235,4.53E-20
31235.1,5.95E-20
31235.2,5.39E-20
31235.3,4.43E-20
31235.4,3.60E-20
31235.5,3.42E-20
31235.6,4.56E-20
31235.7,4.09E-20
31235.8,3.35E-20
31235.9,3.44E-20
31236,3.27E-20
31236.1,2.66E-20
31236.2,2.47E-20
31236.3,3.41E-20
31236.4,5.89E-20
31236.5,7.78E-20
31236.6,5.71E-20
31236.7,2.96E-20
31236.8,2.00E-20
31236.9,1.80E-20
31237,2.08E-20
31237.1,2.59E-20
31237.2,3.11E-20
31237.3,4.34E-20
31237.4,4.89E-20
31237.5,4.77E-20
31237.6,4.02E-20
31237.7,2.57E-20
31237.8,2.50E-20
31237.9,3.23E-20
31238,3.38E-20
31238.1,3.04E-20
31238.2,4.23E-20
31238.3,6.69E-20
31238.4,5.14E-20
31238.5,2.67E-20
31238.6,2.27E-20
31238.7,2.45E-20
31238.8,3.89E-20
31238.9,4.96E-20
31239,5.20E-20
31239.1,4.98E-20
31239.2,5.29E-20
31239.3,5.78E-20
31239.4,6.04E-20
31239.5,6.36E-20
31239.6,6.66E-20
31239.7,6.54E-20
31239.8,6.90E-20
31239.9,7.35E-20
31240,7.83E-20
31240.1,8.14E-20
31240.2,8.96E-20
31240.3,1.11E-19
31240.4,1.36E-19
31240.5,1.64E-19
31240.6,1.58E-19
31240.7,1.30E-19
31240.8,1.11E-19
31240.9,9.10E-20
31241,7.59E-20
31241.1,8.51E-20
31241.2,9.71E-20
31241.3,9.93E-20
31241.4,1.13E-19
31241.5,1.24E-19
31241.6,1.11E-19
31241.7,7.07E-20
31241.8,4.56E-20
31241.9,5.35E-20
31242,7.62E-20
31242.1,8.97E-20
31242.2,1.17E-19
31242.3,1.58E-19
31242.4,1.59E-19
31242.5,1.35E-19
31242.6,1.30E-19
31242.7,1.51E-19
31242.8,1.61E-19
31242.9,1.40E-19
31243,1.61E-19
31243.1,1.94E-19
31243.2,1.98E-19
31243.3,2.55E-19
31243.4,3.32E-19
31243.5,3.22E-19
31243.6,2.73E-19
31243.7,2.43E-19
31243.8,3.06E-19
31243.9,3.74E-19
31244,2.93E-19
31244.1,2.54E-19
31244.2,2.99E-19
31244.3,2.70E-19
31244.4,2.17E-19
31244.5,2.27E-19
31244.6,2.55E-19
31244.7,2.56E-19
31244.8,2.08E-19
31244.9,1.70E-19
31245,1.84E-19
31245.1,2.10E-19
31245.2,2.03E-19
31245.3,1.81E-19
31245.4,1.97E-19
31245.5,1.98E-19
31245.6,1.59E-19
31245.7,1.04E-19
31245.8,8.26E-20
31245.9,8.04E-20
31246,1.06E-19
31246.1,1.18E-19
31246.2,8.87E-20
31246.3,7.10E-20
31246.4,7.28E-20
31246.5,6.15E-20
31246.6,5.50E-20
31246.7,6.95E-20
31246.8,7.88E-20
31246.9,7.58E-20
31247,6.18E-20
31247.1,3.65E-20
31247.2,3.14E-20
31247.3,4.75E-20
31247.4,5.00E-20
31247.5,4.60E-20
31247.6,3.89E-20
