r,1,2,3,4,5,6,7,8,9
4.85244444,-123.5960591,28.83638604,-26.20006554,-113.7731834,-113.6992074,124.3470419,-124.4115335,113.6992135,175.874857
4.85705556,-123.5886104,28.7856144,-26.15385932,-113.7721359,-113.699243,124.3472374,-124.4111311,113.6992491,175.8751325
4.86166667,-123.5811624,28.73497155,-26.10777213,-113.7711034,-113.6992781,124.34743,-124.4107348,113.6992843,175.8754039
4.86627778,-123.5737153,28.68445712,-26.06180357,-113.7700859,-113.6993128,124.3476198,-124.4103445,113.699319,175.8756713
4.87088889,-123.5662691,28.63407071,-26.01595327,-113.769083,-113.699347,124.3478068,-124.4099601,113.6993532,175.8759349
4.8755,-123.5588237,28.58381194,-25.9702208,-113.7680946,-113.6993808,124.3479912,-124.4095815,113.699387,175.8761946
4.88011111,-123.5513794,28.53368043,-25.9246058,-113.7671204,-113.6994142,124.3481728,-124.4092086,113.6994204,175.8764505
4.88472222,-123.543936,28.4836758,-25.87910786,-113.7661602,-113.6994471,124.3483518,-124.4088414,113.6994533,175.8767027
4.88933333,-123.5364936,28.43379766,-25.83372659,-113.7652139,-113.6994797,124.3485282,-124.4084798,113.6994859,175.8769512
4.89394444,-123.5290523,28.38404563,-25.78846161,-113.7642813,-113.6995118,124.3487021,-124.4081236,113.699518,175.8771961
4.89855556,-123.5216121,28.33441934,-25.74331253,-113.763362,-113.6995435,124.3488734,-124.4077729,113.6995497,175.8774374
4.90316667,-123.514173,28.2849184,-25.69827896,-113.762456,-113.6995748,124.3490423,-124.4074275,113.699581,175.8776753
4.90777778,-123.506735,28.23554243,-25.65336053,-113.761563,-113.6996058,124.3492087,-124.4070873,113.6996119,175.8779097
4.91238889,-123.4992983,28.18629106,-25.60855685,-113.7606827,-113.6996363,124.3493727,-124.4067523,113.6996424,175.8781407
4.917,-123.4918628,28.13716391,-25.56386754,-113.7598151,-113.6996665,124.3495344,-124.4064224,113.6996726,175.8783683
4.92161111,-123.4844286,28.0881606,-25.51929223,-113.7589599,-113.6996963,124.3496937,-124.4060975,113.6997023,175.8785927
4.92622222,-123.4769956,28.03928075,-25.47483053,-113.7581168,-113.6997258,124.3498507,-124.4057775,113.6997318,175.8788137
4.93083333,-123.469564,27.990524,-25.43048206,-113.7572858,-113.6997549,124.3500055,-124.4054624,113.6997608,175.8790315
4.93544444,-123.4621337,27.94188996,-25.38624647,-113.7564665,-113.6997837,124.3501581,-124.405152,113.6997895,175.8792461
4.94005556,-123.4547048,27.89337826,-25.34212337,-113.7556587,-113.6998121,124.3503085,-124.4048463,113.6998179,175.8794576
4.94466667,-123.4472773,27.84498853,-25.29811239,-113.7548623,-113.6998402,124.3504568,-124.4045452,113.6998459,175.879666
4.94927778,-123.4398513,27.7967204,-25.25421316,-113.7540771,-113.699868,124.3506031,-124.4042485,113.6998736,175.8798713
4.95388889,-123.4324267,27.74857349,-25.21042531,-113.7533028,-113.6998954,124.3507472,-124.4039564,113.699901,175.8800735
4.9585,-123.4250035,27.70054745,-25.16674849,-113.7525392,-113.6999226,124.3508894,-124.4036685,113.6999281,175.8802728
4.96311111,-123.4175819,27.65264189,-25.12318231,-113.7517862,-113.6999494,124.3510296,-124.4033849,113.6999548,175.8804692
4.96772222,-123.4101619,27.60485644,-25.07972643,-113.7510435,-113.699976,124.3511678,-124.4031055,113.6999813,175.8806627
4.97233333,-123.4027434,27.55719075,-25.03638047,-113.7503109,-113.7000022,124.3513042,-124.4028302,113.7000075,175.8808533
4.97694444,-123.3953264,27.50964444,-24.99314408,-113.7495882,-113.7000282,124.3514388,-124.402559,113.7000334,175.8810411
4.98155556,-123.3879111,27.46221715,-24.95001689,-113.7488752,-113.7000539,124.3515715,-124.4022916,113.700059,175.8812261
4.98616667,-123.3804974,27.41490851,-24.90699856,-113.7481717,-113.7000793,124.3517024,-124.4020281,113.7000843,175.8814084
4.99077778,-123.3730853,27.36771817,-24.86408871,-113.7474775,-113.7001045,124.3518316,-124.4017684,113.7001094,175.881588
4.99538889,-123.365675,27.32064574,-24.821287,-113.7467923,-113.7001294,124.3519592,-124.4015124,113.7001342,175.881765
5,-123.3582663,27.27369088,-24.77859307,-113.7461161,-113.7001541,124.352085,-124.40126,113.7001588,175.8819394
