r,1,2,3,4,5,
2.68033303,2.81E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68074807,2.81E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68116312,2.81E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68157816,2.81E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.6819932,2.81E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68240824,2.81E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68282328,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68323832,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68365337,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68406841,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68448345,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68489849,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68531353,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68572857,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68614361,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68655866,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.6869737,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68738874,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68780378,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68821882,2.82E+04,1.30E+05,1.22E+05,1.23E+05,1.23E+05,
2.68863386,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.6890489,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.68946395,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.68987899,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69029403,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69070907,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69112411,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69153915,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.6919542,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69236924,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69278428,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69319932,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69361436,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.6940294,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69444444,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69485949,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69527453,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69568957,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69610461,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69651965,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69693469,2.82E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69734973,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69776478,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69817982,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69859486,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.6990099,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69942494,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.69983998,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70025503,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70067007,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70108511,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70150015,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70191519,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70233023,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70274527,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70316032,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70357536,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7039904,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70440544,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70482048,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70523552,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70565057,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70606561,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70648065,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70689569,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70731073,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70772577,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70814081,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70855586,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7089709,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70938594,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.70980098,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71021602,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71063106,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7110461,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71146115,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71187619,2.83E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71229123,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71270627,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71312131,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71353635,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7139514,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71436644,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71478148,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71519652,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71561156,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7160266,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71644164,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71685669,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71727173,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71768677,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71810181,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71851685,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71893189,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71934693,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.71976198,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72017702,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72059206,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7210071,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72142214,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72183718,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72225223,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72266727,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72308231,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72349735,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72391239,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72432743,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72474247,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72515752,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72557256,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7259876,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72640264,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72681768,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72723272,2.84E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72764776,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72806281,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72847785,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72889289,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72930793,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.72972297,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73013801,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73055306,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7309681,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73138314,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73179818,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73221322,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73262826,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7330433,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73345835,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73387339,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73428843,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73470347,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73511851,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73553355,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73594859,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73636364,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73677868,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73719372,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73760876,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7380238,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73843884,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73885389,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73926893,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.73968397,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74009901,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74051405,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74092909,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74134413,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74175918,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74217422,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74258926,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7430043,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74341934,2.85E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74383438,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74424942,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74466447,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74507951,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74549455,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74590959,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74632463,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74673967,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74715472,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74756976,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7479848,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74839984,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74881488,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74922992,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.74964496,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.75006001,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.75047505,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.75089009,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.75130513,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.75172017,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.75213521,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.75255026,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.7529653,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.23E+05,
2.75338034,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75379538,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75421042,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75462546,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.7550405,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75545555,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75587059,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75628563,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75670067,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75711571,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75753075,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75794579,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75836084,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75877588,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75919092,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.75960596,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.760021,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76043604,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76085109,2.86E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76126613,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76168117,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76209621,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76251125,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76292629,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76334133,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76375638,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76417142,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76458646,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.7650015,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76541654,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76583158,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76624662,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76666167,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76707671,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76749175,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76790679,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76832183,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76873687,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76915192,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.76956696,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.769982,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77039704,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77081208,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77122712,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77164216,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77205721,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77247225,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77288729,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77330233,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77371737,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77413241,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77454745,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.7749625,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77537754,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77579258,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77620762,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77662266,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.7770377,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77745275,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77786779,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77828283,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77869787,2.87E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77911291,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77952795,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.77994299,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78035804,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78077308,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78118812,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78160316,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.7820182,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78243324,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78284828,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78326333,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78367837,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78409341,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78450845,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78492349,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78533853,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78575358,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78616862,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78658366,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.7869987,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78741374,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78782878,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78824382,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78865887,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78907391,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78948895,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.78990399,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79031903,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79073407,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79114911,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79156416,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.7919792,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79239424,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79280928,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79322432,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79363936,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79405441,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79446945,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79488449,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79529953,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79571457,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79612961,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79654465,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.7969597,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79737474,2.88E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79778978,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79820482,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79861986,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.7990349,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79944994,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.79986499,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80028003,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80069507,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80111011,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80152515,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80194019,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80235524,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80277028,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80318532,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80360036,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.8040154,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80443044,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80484548,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80526053,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80567557,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80609061,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80650565,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80692069,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80733573,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80775078,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80816582,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80858086,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.8089959,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80941094,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.80982598,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81024102,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81065607,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81107111,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81148615,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81190119,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81231623,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81273127,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81314631,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81356136,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.8139764,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81439144,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81480648,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81522152,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81563656,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81605161,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81646665,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81688169,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81729673,2.89E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81771177,2.90E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
2.81812681,2.90E+04,1.30E+05,1.22E+05,1.22E+05,1.22E+05,
